Adjusted	Sector	SectorName	Date	Employment
SMS	55	Financial Activities	2001-02-01	745.6
SMS	55	Financial Activities	2001-03-01	746.5
SMS	55	Financial Activities	2001-04-01	743.1
SMS	55	Financial Activities	2001-05-01	740.9
SMS	55	Financial Activities	2001-06-01	740.1
SMS	55	Financial Activities	2001-07-01	738.1
SMS	55	Financial Activities	2001-08-01	734.6
SMS	55	Financial Activities	2001-09-01	733.4
SMS	55	Financial Activities	2001-10-01	704.9
SMS	55	Financial Activities	2001-11-01	701.3
SMS	55	Financial Activities	2001-12-01	702.3
SMS	55	Financial Activities	2002-01-01	711.9
SMS	55	Financial Activities	2002-02-01	711.0
SMS	55	Financial Activities	2002-03-01	709.3
SMS	55	Financial Activities	2002-04-01	708.6
SMS	55	Financial Activities	2002-05-01	706.7
SMS	55	Financial Activities	2002-06-01	704.7
SMS	55	Financial Activities	2002-07-01	703.2
SMS	55	Financial Activities	2002-08-01	701.7
SMS	55	Financial Activities	2002-09-01	699.8
SMS	55	Financial Activities	2002-10-01	701.1
SMS	55	Financial Activities	2002-11-01	700.2
SMS	55	Financial Activities	2002-12-01	697.6
SMS	55	Financial Activities	2003-01-01	697.1
SMS	55	Financial Activities	2003-02-01	695.6
SMS	55	Financial Activities	2003-03-01	693.6
SMS	55	Financial Activities	2003-04-01	695.0
SMS	55	Financial Activities	2003-05-01	696.8
SMS	55	Financial Activities	2003-06-01	696.5
SMS	55	Financial Activities	2003-07-01	697.1
SMS	55	Financial Activities	2003-08-01	695.9
SMS	55	Financial Activities	2003-09-01	696.9
SMS	55	Financial Activities	2003-10-01	695.9
SMS	55	Financial Activities	2003-11-01	696.5
SMS	55	Financial Activities	2003-12-01	696.9
SMS	55	Financial Activities	2004-01-01	697.0
SMS	55	Financial Activities	2004-02-01	698.6
SMS	55	Financial Activities	2004-03-01	699.8
SMS	55	Financial Activities	2004-04-01	698.2
SMS	55	Financial Activities	2004-05-01	699.0
SMS	55	Financial Activities	2004-06-01	699.9
SMS	55	Financial Activities	2004-07-01	703.0
SMS	55	Financial Activities	2004-08-01	702.2
SMS	55	Financial Activities	2004-09-01	702.3
SMS	55	Financial Activities	2004-10-01	704.8
SMS	55	Financial Activities	2004-11-01	704.8
SMS	55	Financial Activities	2004-12-01	707.1
SMS	65	Education and Health Services	1990-01-01	1051.8
SMS	65	Education and Health Services	1990-02-01	1055.4
SMS	65	Education and Health Services	1990-03-01	1059.5
SMS	65	Education and Health Services	1990-04-01	1058.4
SMS	65	Education and Health Services	1990-05-01	1064.0
SMS	65	Education and Health Services	1990-06-01	1068.8
SMS	65	Education and Health Services	1990-07-01	1070.6
SMS	65	Education and Health Services	1990-08-01	1074.4
SMS	65	Education and Health Services	1990-09-01	1076.0
SMS	65	Education and Health Services	1990-10-01	1076.3
SMS	65	Education and Health Services	1990-11-01	1079.5
SMS	65	Education and Health Services	1990-12-01	1082.2
SMS	65	Education and Health Services	1991-01-01	1093.3
SMS	65	Education and Health Services	1991-02-01	1094.2
SMS	65	Education and Health Services	1991-03-01	1096.7
SMS	65	Education and Health Services	1991-04-01	1097.3
SMS	65	Education and Health Services	1991-05-01	1099.9
SMS	65	Education and Health Services	1991-06-01	1101.1
SMS	65	Education and Health Services	1991-07-01	1105.0
SMS	65	Education and Health Services	1991-08-01	1108.9
SMS	65	Education and Health Services	1991-09-01	1111.4
SMS	65	Education and Health Services	1991-10-01	1112.5
SMS	65	Education and Health Services	1991-11-01	1115.7
SMS	65	Education and Health Services	1991-12-01	1118.1
SMS	65	Education and Health Services	1992-01-01	1122.4
SMS	65	Education and Health Services	1992-02-01	1125.5
SMS	65	Education and Health Services	1992-03-01	1127.4
SMS	65	Education and Health Services	1992-04-01	1130.3
SMS	65	Education and Health Services	1992-05-01	1132.2
SMS	65	Education and Health Services	1992-06-01	1135.9
SMS	65	Education and Health Services	1992-07-01	1135.7
SMS	65	Education and Health Services	1992-08-01	1136.9
SMS	65	Education and Health Services	1992-09-01	1141.5
SMS	65	Education and Health Services	1992-10-01	1144.9
SMS	65	Education and Health Services	1992-11-01	1146.5
SMS	65	Education and Health Services	1992-12-01	1149.9
SMS	65	Education and Health Services	1993-01-01	1156.2
SMS	65	Education and Health Services	1993-02-01	1157.2
SMS	65	Education and Health Services	1993-03-01	1159.2
SMS	65	Education and Health Services	1993-04-01	1159.2
SMS	65	Education and Health Services	1993-05-01	1162.9
SMS	65	Education and Health Services	1993-06-01	1167.2
SMS	65	Education and Health Services	1993-07-01	1170.9
SMS	65	Education and Health Services	1993-08-01	1174.7
SMS	65	Education and Health Services	1993-09-01	1174.3
SMS	65	Education and Health Services	1993-10-01	1178.7
SMS	65	Education and Health Services	1993-11-01	1183.0
SMS	65	Education and Health Services	1993-12-01	1185.2
SMS	65	Education and Health Services	1994-01-01	1186.3
SMS	65	Education and Health Services	1994-02-01	1186.7
SMS	65	Education and Health Services	1994-03-01	1190.6
SMS	65	Education and Health Services	1994-04-01	1196.3
SMS	65	Education and Health Services	1994-05-01	1200.2
SMS	65	Education and Health Services	1994-06-01	1204.5
SMS	65	Education and Health Services	1994-07-01	1208.8
SMS	65	Education and Health Services	1994-08-01	1211.7
SMS	65	Education and Health Services	1994-09-01	1216.9
SMS	65	Education and Health Services	1994-10-01	1216.9
SMS	65	Education and Health Services	1994-11-01	1220.5
SMS	65	Education and Health Services	1994-12-01	1225.3
SMS	65	Education and Health Services	1995-01-01	1229.7
SMS	65	Education and Health Services	1995-02-01	1229.8
SMS	65	Education and Health Services	1995-03-01	1234.6
SMS	65	Education and Health Services	1995-04-01	1233.9
SMS	65	Education and Health Services	1995-05-01	1232.8
SMS	65	Education and Health Services	1995-06-01	1236.8
SMS	65	Education and Health Services	1995-07-01	1236.8
SMS	65	Education and Health Services	1995-08-01	1239.9
SMS	65	Education and Health Services	1995-09-01	1242.6
SMS	65	Education and Health Services	1995-10-01	1243.0
SMS	65	Education and Health Services	1995-11-01	1244.4
SMS	65	Education and Health Services	1995-12-01	1246.4
SMS	65	Education and Health Services	1996-01-01	1252.1
SMS	65	Education and Health Services	1996-02-01	1259.2
SMS	65	Education and Health Services	1996-03-01	1259.9
SMS	65	Education and Health Services	1996-04-01	1260.7
SMS	65	Education and Health Services	1996-05-01	1263.8
SMS	65	Education and Health Services	1996-06-01	1266.7
SMS	65	Education and Health Services	1996-07-01	1262.3
SMS	65	Education and Health Services	1996-08-01	1264.5
SMS	65	Education and Health Services	1996-09-01	1265.6
SMS	65	Education and Health Services	1996-10-01	1271.7
SMS	65	Education and Health Services	1996-11-01	1274.3
SMS	65	Education and Health Services	1996-12-01	1273.7
SMS	65	Education and Health Services	1997-01-01	1272.2
SMS	65	Education and Health Services	1997-02-01	1275.5
SMS	65	Education and Health Services	1997-03-01	1279.1
SMS	65	Education and Health Services	1997-04-01	1280.5
SMS	65	Education and Health Services	1997-05-01	1279.8
SMS	65	Education and Health Services	1997-06-01	1281.7
SMS	65	Education and Health Services	1997-07-01	1287.8
SMS	65	Education and Health Services	1997-08-01	1288.9
SMS	65	Education and Health Services	1997-09-01	1291.0
SMS	65	Education and Health Services	1997-10-01	1292.1
SMS	65	Education and Health Services	1997-11-01	1294.6
SMS	65	Education and Health Services	1997-12-01	1296.7
SMS	65	Education and Health Services	1998-01-01	1297.9
SMS	65	Education and Health Services	1998-02-01	1300.0
SMS	65	Education and Health Services	1998-03-01	1303.7
SMS	65	Education and Health Services	1998-04-01	1304.4
SMS	65	Education and Health Services	1998-05-01	1309.9
SMS	65	Education and Health Services	1998-06-01	1313.3
SMS	65	Education and Health Services	1998-07-01	1316.8
SMS	65	Education and Health Services	1998-08-01	1322.0
SMS	65	Education and Health Services	1998-09-01	1322.6
SMS	65	Education and Health Services	1998-10-01	1326.6
SMS	65	Education and Health Services	1998-11-01	1329.3
SMS	65	Education and Health Services	1998-12-01	1332.3
SMS	65	Education and Health Services	1999-01-01	1343.2
SMS	65	Education and Health Services	1999-02-01	1346.5
SMS	65	Education and Health Services	1999-03-01	1347.6
SMS	65	Education and Health Services	1999-04-01	1345.8
SMS	65	Education and Health Services	1999-05-01	1346.9
SMS	65	Education and Health Services	1999-06-01	1349.5
SMS	65	Education and Health Services	1999-07-01	1350.4
SMS	65	Education and Health Services	1999-08-01	1352.7
SMS	65	Education and Health Services	1999-09-01	1349.0
SMS	65	Education and Health Services	1999-10-01	1353.5
SMS	65	Education and Health Services	1999-11-01	1356.4
SMS	65	Education and Health Services	1999-12-01	1358.3
SMS	65	Education and Health Services	2000-01-01	1361.9
SMS	65	Education and Health Services	2000-02-01	1358.1
SMS	65	Education and Health Services	2000-03-01	1362.1
SMS	65	Education and Health Services	2000-04-01	1368.9
SMS	65	Education and Health Services	2000-05-01	1363.9
SMS	65	Education and Health Services	2000-06-01	1366.9
SMS	65	Education and Health Services	2000-07-01	1365.1
SMS	65	Education and Health Services	2000-08-01	1367.6
SMS	65	Education and Health Services	2000-09-01	1371.6
SMS	65	Education and Health Services	2000-10-01	1373.2
SMS	65	Education and Health Services	2000-11-01	1384.9
SMS	65	Education and Health Services	2000-12-01	1390.2
SMS	65	Education and Health Services	2001-01-01	1404.2
SMS	65	Education and Health Services	2001-02-01	1404.4
SMS	65	Education and Health Services	2001-03-01	1408.6
SMS	65	Education and Health Services	2001-04-01	1410.4
SMS	65	Education and Health Services	2001-05-01	1415.2
SMS	65	Education and Health Services	2001-06-01	1418.2
SMS	65	Education and Health Services	2001-07-01	1417.1
SMS	65	Education and Health Services	2001-08-01	1422.3
SMS	65	Education and Health Services	2001-09-01	1428.4
SMS	65	Education and Health Services	2001-10-01	1429.9
SMS	65	Education and Health Services	2001-11-01	1433.8
SMS	65	Education and Health Services	2001-12-01	1437.4
SMS	65	Education and Health Services	2002-01-01	1437.1
SMS	65	Education and Health Services	2002-02-01	1439.1
SMS	65	Education and Health Services	2002-03-01	1442.6
SMS	65	Education and Health Services	2002-04-01	1446.0
SMS	65	Education and Health Services	2002-05-01	1448.6
SMS	65	Education and Health Services	2002-06-01	1449.0
SMS	65	Education and Health Services	2002-07-01	1458.9
SMS	65	Education and Health Services	2002-08-01	1463.2
SMS	65	Education and Health Services	2002-09-01	1467.9
SMS	65	Education and Health Services	2002-10-01	1469.7
SMS	65	Education and Health Services	2002-11-01	1471.1
SMS	65	Education and Health Services	2002-12-01	1472.7
SMS	65	Education and Health Services	2003-01-01	1474.3
SMS	65	Education and Health Services	2003-02-01	1476.1
SMS	65	Education and Health Services	2003-03-01	1478.6
SMS	65	Education and Health Services	2003-04-01	1479.2
SMS	65	Education and Health Services	2003-05-01	1480.4
SMS	65	Education and Health Services	2003-06-01	1483.5
SMS	65	Education and Health Services	2003-07-01	1483.8
SMS	65	Education and Health Services	2003-08-01	1484.5
SMS	65	Education and Health Services	2003-09-01	1489.3
SMS	65	Education and Health Services	2003-10-01	1491.1
SMS	65	Education and Health Services	2003-11-01	1492.2
SMS	65	Education and Health Services	2003-12-01	1492.9
SMS	65	Education and Health Services	2004-01-01	1494.0
SMS	65	Education and Health Services	2004-02-01	1498.6
SMS	65	Education and Health Services	2004-03-01	1503.3
SMS	65	Education and Health Services	2004-04-01	1501.2
SMS	65	Education and Health Services	2004-05-01	1507.0
SMS	65	Education and Health Services	2004-06-01	1508.2
SMS	65	Education and Health Services	2004-07-01	1512.6
SMS	65	Education and Health Services	2004-08-01	1512.6
SMS	65	Education and Health Services	2004-09-01	1510.6
SMS	65	Education and Health Services	2004-10-01	1517.9
SMS	65	Education and Health Services	2004-11-01	1517.5
SMS	65	Education and Health Services	2004-12-01	1520.7
SMS	70	Leisure and Hospitality	1990-01-01	582.0
SMS	70	Leisure and Hospitality	1990-02-01	579.7
SMS	70	Leisure and Hospitality	1990-03-01	581.4
SMS	70	Leisure and Hospitality	1990-04-01	578.8
SMS	70	Leisure and Hospitality	1990-05-01	576.4
SMS	70	Leisure and Hospitality	1990-06-01	573.8
SMS	70	Leisure and Hospitality	1990-07-01	572.7
SMS	70	Leisure and Hospitality	1990-08-01	572.0
SMS	70	Leisure and Hospitality	1990-09-01	572.5
SMS	70	Leisure and Hospitality	1990-10-01	567.8
SMS	70	Leisure and Hospitality	1990-11-01	567.9
SMS	70	Leisure and Hospitality	1990-12-01	567.3
SMS	70	Leisure and Hospitality	1991-01-01	560.8
SMS	70	Leisure and Hospitality	1991-02-01	558.7
SMS	70	Leisure and Hospitality	1991-03-01	557.9
SMS	70	Leisure and Hospitality	1991-04-01	548.6
SMS	70	Leisure and Hospitality	1991-05-01	544.4
SMS	70	Leisure and Hospitality	1991-06-01	546.1
SMS	70	Leisure and Hospitality	1991-07-01	540.9
SMS	70	Leisure and Hospitality	1991-08-01	540.4
SMS	70	Leisure and Hospitality	1991-09-01	538.2
SMS	70	Leisure and Hospitality	1991-10-01	542.0
SMS	70	Leisure and Hospitality	1991-11-01	539.8
SMS	70	Leisure and Hospitality	1991-12-01	539.4
SMS	70	Leisure and Hospitality	1992-01-01	529.7
SMS	70	Leisure and Hospitality	1992-02-01	529.8
SMS	70	Leisure and Hospitality	1992-03-01	530.6
SMS	70	Leisure and Hospitality	1992-04-01	532.0
SMS	70	Leisure and Hospitality	1992-05-01	532.1
SMS	70	Leisure and Hospitality	1992-06-01	530.9
SMS	70	Leisure and Hospitality	1992-07-01	532.8
SMS	70	Leisure and Hospitality	1992-08-01	530.9
SMS	70	Leisure and Hospitality	1992-09-01	531.1
SMS	70	Leisure and Hospitality	1992-10-01	529.9
SMS	70	Leisure and Hospitality	1992-11-01	530.1
SMS	70	Leisure and Hospitality	1992-12-01	528.7
SMS	70	Leisure and Hospitality	1993-01-01	531.0
SMS	70	Leisure and Hospitality	1993-02-01	535.0
SMS	70	Leisure and Hospitality	1993-03-01	531.3
SMS	70	Leisure and Hospitality	1993-04-01	531.8
SMS	70	Leisure and Hospitality	1993-05-01	536.7
SMS	70	Leisure and Hospitality	1993-06-01	536.1
SMS	70	Leisure and Hospitality	1993-07-01	536.9
SMS	70	Leisure and Hospitality	1993-08-01	539.4
SMS	70	Leisure and Hospitality	1993-09-01	540.8
SMS	70	Leisure and Hospitality	1993-10-01	540.6
SMS	70	Leisure and Hospitality	1993-11-01	540.0
SMS	70	Leisure and Hospitality	1993-12-01	540.5
SMS	70	Leisure and Hospitality	1994-01-01	542.4
SMS	70	Leisure and Hospitality	1994-02-01	537.3
SMS	70	Leisure and Hospitality	1994-03-01	541.9
SMS	70	Leisure and Hospitality	1994-04-01	544.7
SMS	70	Leisure and Hospitality	1994-05-01	543.8
SMS	70	Leisure and Hospitality	1994-06-01	546.3
SMS	70	Leisure and Hospitality	1994-07-01	549.2
SMS	70	Leisure and Hospitality	1994-08-01	549.1
SMS	70	Leisure and Hospitality	1994-09-01	549.4
SMS	70	Leisure and Hospitality	1994-10-01	551.0
SMS	70	Leisure and Hospitality	1994-11-01	552.5
SMS	70	Leisure and Hospitality	1994-12-01	551.4
SMS	70	Leisure and Hospitality	1995-01-01	556.9
SMS	70	Leisure and Hospitality	1995-02-01	555.2
SMS	70	Leisure and Hospitality	1995-03-01	558.8
SMS	70	Leisure and Hospitality	1995-04-01	557.6
SMS	70	Leisure and Hospitality	1995-05-01	557.2
SMS	70	Leisure and Hospitality	1995-06-01	559.1
SMS	70	Leisure and Hospitality	1995-07-01	560.9
SMS	70	Leisure and Hospitality	1995-08-01	563.8
SMS	70	Leisure and Hospitality	1995-09-01	563.6
SMS	70	Leisure and Hospitality	1995-10-01	561.9
SMS	70	Leisure and Hospitality	1995-11-01	565.5
SMS	70	Leisure and Hospitality	1995-12-01	565.5
SMS	70	Leisure and Hospitality	1996-01-01	563.8
SMS	70	Leisure and Hospitality	1996-02-01	566.1
SMS	70	Leisure and Hospitality	1996-03-01	565.6
SMS	70	Leisure and Hospitality	1996-04-01	565.8
SMS	70	Leisure and Hospitality	1996-05-01	569.7
SMS	70	Leisure and Hospitality	1996-06-01	570.3
SMS	70	Leisure and Hospitality	1996-07-01	568.8
SMS	70	Leisure and Hospitality	1996-08-01	570.0
SMS	70	Leisure and Hospitality	1996-09-01	569.9
SMS	70	Leisure and Hospitality	1996-10-01	573.2
SMS	70	Leisure and Hospitality	1996-11-01	572.1
SMS	70	Leisure and Hospitality	1996-12-01	574.3
SMS	70	Leisure and Hospitality	1997-01-01	576.9
SMS	70	Leisure and Hospitality	1997-02-01	577.9
SMS	70	Leisure and Hospitality	1997-03-01	580.3
SMS	70	Leisure and Hospitality	1997-04-01	581.2
SMS	70	Leisure and Hospitality	1997-05-01	582.2
SMS	70	Leisure and Hospitality	1997-06-01	584.2
SMS	70	Leisure and Hospitality	1997-07-01	585.5
SMS	70	Leisure and Hospitality	1997-08-01	585.0
SMS	70	Leisure and Hospitality	1997-09-01	588.2
SMS	70	Leisure and Hospitality	1997-10-01	587.4
SMS	70	Leisure and Hospitality	1997-11-01	591.4
SMS	70	Leisure and Hospitality	1997-12-01	592.8
SMS	70	Leisure and Hospitality	1998-01-01	591.4
SMS	70	Leisure and Hospitality	1998-02-01	596.0
SMS	70	Leisure and Hospitality	1998-03-01	594.7
SMS	70	Leisure and Hospitality	1998-04-01	590.8
SMS	70	Leisure and Hospitality	1998-05-01	598.1
SMS	70	Leisure and Hospitality	1998-06-01	598.7
SMS	70	Leisure and Hospitality	1998-07-01	600.2
SMS	70	Leisure and Hospitality	1998-08-01	599.7
SMS	70	Leisure and Hospitality	1998-09-01	604.4
SMS	70	Leisure and Hospitality	1998-10-01	604.7
SMS	70	Leisure and Hospitality	1998-11-01	605.0
SMS	70	Leisure and Hospitality	1998-12-01	606.9
SMS	70	Leisure and Hospitality	1999-01-01	612.9
SMS	70	Leisure and Hospitality	1999-02-01	616.3
SMS	70	Leisure and Hospitality	1999-03-01	619.2
SMS	70	Leisure and Hospitality	1999-04-01	620.9
SMS	70	Leisure and Hospitality	1999-05-01	619.8
SMS	70	Leisure and Hospitality	1999-06-01	621.8
SMS	70	Leisure and Hospitality	1999-07-01	617.2
SMS	70	Leisure and Hospitality	1999-08-01	619.9
SMS	70	Leisure and Hospitality	1999-09-01	621.2
SMS	70	Leisure and Hospitality	1999-10-01	626.8
SMS	70	Leisure and Hospitality	1999-11-01	630.6
SMS	70	Leisure and Hospitality	1999-12-01	630.8
SMS	70	Leisure and Hospitality	2000-01-01	630.4
SMS	70	Leisure and Hospitality	2000-02-01	631.6
SMS	70	Leisure and Hospitality	2000-03-01	631.9
SMS	70	Leisure and Hospitality	2000-04-01	637.3
SMS	70	Leisure and Hospitality	2000-05-01	630.8
SMS	70	Leisure and Hospitality	2000-06-01	634.2
SMS	70	Leisure and Hospitality	2000-07-01	637.2
SMS	70	Leisure and Hospitality	2000-08-01	640.1
SMS	70	Leisure and Hospitality	2000-09-01	641.6
SMS	70	Leisure and Hospitality	2000-10-01	644.0
SMS	70	Leisure and Hospitality	2000-11-01	645.5
SMS	70	Leisure and Hospitality	2000-12-01	646.7
SMS	70	Leisure and Hospitality	2001-01-01	643.6
SMS	70	Leisure and Hospitality	2001-02-01	643.4
SMS	70	Leisure and Hospitality	2001-03-01	642.9
SMS	70	Leisure and Hospitality	2001-04-01	635.5
SMS	70	Leisure and Hospitality	2001-05-01	643.1
SMS	70	Leisure and Hospitality	2001-06-01	642.9
SMS	70	Leisure and Hospitality	2001-07-01	641.0
SMS	70	Leisure and Hospitality	2001-08-01	642.3
SMS	70	Leisure and Hospitality	2001-09-01	634.7
SMS	70	Leisure and Hospitality	2001-10-01	622.5
SMS	70	Leisure and Hospitality	2001-11-01	627.0
SMS	70	Leisure and Hospitality	2001-12-01	627.2
SMS	70	Leisure and Hospitality	2002-01-01	632.2
SMS	70	Leisure and Hospitality	2002-02-01	635.1
SMS	70	Leisure and Hospitality	2002-03-01	636.9
SMS	70	Leisure and Hospitality	2002-04-01	640.9
SMS	70	Leisure and Hospitality	2002-05-01	641.1
SMS	70	Leisure and Hospitality	2002-06-01	640.3
SMS	70	Leisure and Hospitality	2002-07-01	641.0
SMS	70	Leisure and Hospitality	2002-08-01	641.9
SMS	70	Leisure and Hospitality	2002-09-01	641.2
SMS	70	Leisure and Hospitality	2002-10-01	642.8
SMS	70	Leisure and Hospitality	2002-11-01	641.6
SMS	70	Leisure and Hospitality	2002-12-01	644.6
SMS	70	Leisure and Hospitality	2003-01-01	645.0
SMS	70	Leisure and Hospitality	2003-02-01	645.3
SMS	70	Leisure and Hospitality	2003-03-01	643.8
SMS	70	Leisure and Hospitality	2003-04-01	643.1
SMS	70	Leisure and Hospitality	2003-05-01	644.8
SMS	70	Leisure and Hospitality	2003-06-01	644.2
SMS	70	Leisure and Hospitality	2003-07-01	648.6
SMS	70	Leisure and Hospitality	2003-08-01	644.8
SMS	70	Leisure and Hospitality	2003-09-01	649.9
SMS	70	Leisure and Hospitality	2003-10-01	650.2
SMS	70	Leisure and Hospitality	2003-11-01	652.5
SMS	70	Leisure and Hospitality	2003-12-01	652.1
SMS	70	Leisure and Hospitality	2004-01-01	655.7
SMS	70	Leisure and Hospitality	2004-02-01	655.9
SMS	70	Leisure and Hospitality	2004-03-01	658.7
SMS	70	Leisure and Hospitality	2004-04-01	655.8
SMS	70	Leisure and Hospitality	2004-05-01	659.5
SMS	70	Leisure and Hospitality	2004-06-01	663.1
SMS	70	Leisure and Hospitality	2004-07-01	669.5
SMS	70	Leisure and Hospitality	2004-08-01	667.9
SMS	70	Leisure and Hospitality	2004-09-01	672.4
SMS	70	Leisure and Hospitality	2004-10-01	667.2
SMS	70	Leisure and Hospitality	2004-11-01	665.9
SMS	70	Leisure and Hospitality	2004-12-01	667.6
SMS	80	Other Services	1990-01-01	278.0
SMS	80	Other Services	1990-02-01	278.6
SMS	80	Other Services	1990-03-01	278.8
SMS	80	Other Services	1990-04-01	278.4
SMS	80	Other Services	1990-05-01	277.8
SMS	80	Other Services	1990-06-01	278.2
SMS	80	Other Services	1990-07-01	278.7
SMS	80	Other Services	1990-08-01	280.2
SMS	80	Other Services	1990-09-01	279.2
SMS	80	Other Services	1990-10-01	278.2
SMS	80	Other Services	1990-11-01	277.9
SMS	80	Other Services	1990-12-01	277.4
SMS	80	Other Services	1991-01-01	274.1
SMS	80	Other Services	1991-02-01	273.1
SMS	80	Other Services	1991-03-01	272.7
SMS	80	Other Services	1991-04-01	272.5
SMS	80	Other Services	1991-05-01	271.9
SMS	80	Other Services	1991-06-01	271.6
SMS	80	Other Services	1991-07-01	269.4
SMS	80	Other Services	1991-08-01	269.6
SMS	80	Other Services	1991-09-01	269.8
SMS	80	Other Services	1991-10-01	268.8
SMS	80	Other Services	1991-11-01	269.2
SMS	80	Other Services	1991-12-01	269.3
SMS	80	Other Services	1992-01-01	269.2
SMS	80	Other Services	1992-02-01	270.2
SMS	80	Other Services	1992-03-01	269.4
SMS	80	Other Services	1992-04-01	269.3
SMS	80	Other Services	1992-05-01	270.0
SMS	80	Other Services	1992-06-01	270.2
SMS	80	Other Services	1992-07-01	270.9
SMS	80	Other Services	1992-08-01	271.0
SMS	80	Other Services	1992-09-01	271.1
SMS	80	Other Services	1992-10-01	272.6
SMS	80	Other Services	1992-11-01	272.4
SMS	80	Other Services	1992-12-01	272.8
SMS	80	Other Services	1993-01-01	273.5
SMS	80	Other Services	1993-02-01	273.0
SMS	80	Other Services	1993-03-01	272.4
SMS	80	Other Services	1993-04-01	274.6
SMS	80	Other Services	1993-05-01	276.0
SMS	80	Other Services	1993-06-01	275.9
SMS	80	Other Services	1993-07-01	275.8
SMS	80	Other Services	1993-08-01	275.9
SMS	80	Other Services	1993-09-01	276.0
SMS	80	Other Services	1993-10-01	277.4
SMS	80	Other Services	1993-11-01	277.3
SMS	80	Other Services	1993-12-01	276.5
SMS	80	Other Services	1994-01-01	275.9
SMS	80	Other Services	1994-02-01	276.3
SMS	80	Other Services	1994-03-01	276.6
SMS	80	Other Services	1994-04-01	277.8
SMS	80	Other Services	1994-05-01	278.6
SMS	80	Other Services	1994-06-01	279.4
SMS	80	Other Services	1994-07-01	281.5
SMS	80	Other Services	1994-08-01	282.2
SMS	80	Other Services	1994-09-01	282.3
SMS	80	Other Services	1994-10-01	282.9
SMS	80	Other Services	1994-11-01	283.4
SMS	80	Other Services	1994-12-01	281.9
SMS	80	Other Services	1995-01-01	285.5
SMS	80	Other Services	1995-02-01	285.7
SMS	80	Other Services	1995-03-01	286.3
SMS	80	Other Services	1995-04-01	286.3
SMS	80	Other Services	1995-05-01	285.7
SMS	80	Other Services	1995-06-01	286.3
SMS	80	Other Services	1995-07-01	286.6
SMS	80	Other Services	1995-08-01	287.5
SMS	80	Other Services	1995-09-01	288.6
SMS	80	Other Services	1995-10-01	289.1
SMS	80	Other Services	1995-11-01	289.9
SMS	80	Other Services	1995-12-01	290.4
SMS	80	Other Services	1996-01-01	287.2
SMS	80	Other Services	1996-02-01	289.6
SMS	80	Other Services	1996-03-01	289.9
SMS	80	Other Services	1996-04-01	290.6
SMS	80	Other Services	1996-05-01	291.9
SMS	80	Other Services	1996-06-01	292.7
SMS	80	Other Services	1996-07-01	292.3
SMS	80	Other Services	1996-08-01	292.3
SMS	80	Other Services	1996-09-01	294.7
SMS	80	Other Services	1996-10-01	295.4
SMS	80	Other Services	1996-11-01	295.3
SMS	80	Other Services	1996-12-01	295.8
SMS	80	Other Services	1997-01-01	296.1
SMS	80	Other Services	1997-02-01	296.7
SMS	80	Other Services	1997-03-01	298.4
SMS	80	Other Services	1997-04-01	299.1
SMS	80	Other Services	1997-05-01	299.1
SMS	80	Other Services	1997-06-01	299.6
SMS	80	Other Services	1997-07-01	300.5
SMS	80	Other Services	1997-08-01	299.5
SMS	80	Other Services	1997-09-01	302.1
SMS	80	Other Services	1997-10-01	301.9
SMS	80	Other Services	1997-11-01	302.8
SMS	80	Other Services	1997-12-01	304.1
SMS	80	Other Services	1998-01-01	304.8
SMS	80	Other Services	1998-02-01	305.9
SMS	80	Other Services	1998-03-01	306.2
SMS	80	Other Services	1998-04-01	303.8
SMS	80	Other Services	1998-05-01	305.8
SMS	80	Other Services	1998-06-01	306.9
SMS	80	Other Services	1998-07-01	309.8
SMS	80	Other Services	1998-08-01	310.2
SMS	80	Other Services	1998-09-01	311.0
SMS	80	Other Services	1998-10-01	313.6
SMS	80	Other Services	1998-11-01	315.7
SMS	80	Other Services	1998-12-01	317.1
SMS	80	Other Services	1999-01-01	322.7
SMS	80	Other Services	1999-02-01	323.3
SMS	80	Other Services	1999-03-01	323.2
SMS	80	Other Services	1999-04-01	325.6
SMS	80	Other Services	1999-05-01	327.9
SMS	80	Other Services	1999-06-01	328.7
SMS	80	Other Services	1999-07-01	328.3
SMS	80	Other Services	1999-08-01	328.7
SMS	80	Other Services	1999-09-01	328.5
SMS	80	Other Services	1999-10-01	334.1
SMS	80	Other Services	1999-11-01	335.5
SMS	80	Other Services	1999-12-01	334.0
SMS	80	Other Services	2000-01-01	334.0
SMS	80	Other Services	2000-02-01	335.2
SMS	80	Other Services	2000-03-01	335.9
SMS	80	Other Services	2000-04-01	337.0
SMS	80	Other Services	2000-05-01	336.3
SMS	80	Other Services	2000-06-01	336.5
SMS	80	Other Services	2000-07-01	338.4
SMS	80	Other Services	2000-08-01	339.7
SMS	80	Other Services	2000-09-01	342.5
SMS	80	Other Services	2000-10-01	342.9
SMS	80	Other Services	2000-11-01	342.7
SMS	80	Other Services	2000-12-01	343.5
SMS	80	Other Services	2001-01-01	344.4
SMS	80	Other Services	2001-02-01	345.2
SMS	80	Other Services	2001-03-01	344.9
SMS	80	Other Services	2001-04-01	343.5
SMS	80	Other Services	2001-05-01	343.8
SMS	80	Other Services	2001-06-01	344.6
SMS	80	Other Services	2001-07-01	344.4
SMS	80	Other Services	2001-08-01	345.0
SMS	80	Other Services	2001-09-01	343.3
SMS	80	Other Services	2001-10-01	342.5
